id,tweet
392,kamu yang kesini kek bawain kebab lagi sakit nih songong-_- kesinidong bwain spaghety sama milkshakert lagi sakit sep du
393,capai om abs pulang sip semangat makin seger kan kalau sudah jam pulang kantor gini :)
394,masih ditanya _ wkwkw volume kamu kan paling kecil sel _
395,i'm at tua thao kamu mie (jakarta)
396,ah gila -_- optimis saja semoga wd china kena korban penonton istora
397,lemah
398,penbet sok asik l sok sok arab what's the puk bapuk
399,toket jumbo
400,mandi karena ingin langsing akhirnya rini rajin _ sebanyak 10x setiap pagi
401,marah2 sama dewasa itu g ada hubungany lho mas orang marah itu dikarnakan suatu hal anda berarti tidak-dewasa juga dong bila anda sedang marah
402,sabar ya setdah betenya bukan main !
403,maghrib adalah waktu yang tepat untuk ber muraja'ah semangat! ;)
404,lunch (at bebek kaleyo harapan indah) [pic] —
405,menikmati malam selasa bersama wil smith & suami tercinta (at studio xi ex) [pic] —
406,pale kamu jebol lagu slank yak cepat pulang cepat kembali jangan pergi lagi firasatku
407,#omspiktanya siapa teman kamu yang paling lucu ngegemesin
408,semangat lagi :d notatis titi sulistyowati sh )
409,cek dm dek kalau tidak-salah deket smp atau didaerah mana nya kak di (cont)
410,oke oke :d thanks for tonight wkwkwk d
411,ih komir cukup hatiny saja yang di gembok twiter jangan / \ gatau kita kaka saya tadu bocah pada ke rumah kan saya br balik -'
412,masih disini :( semoga cepat pulang ya pa rs mitra keluarga kelapa gading w/ others)
413,1selamanya:) koruptor:) dokter designer keliling dunia _ #cners cita-cita kamu di masa kecil apa saja
414,pacaran sambil belajar bahasa daerah gratis
415,liat kelakuan teman terkece sejagat raya nih sekarang sudah suka pakai tas cewek warna pink xd
416,bergaret panjang
417,galau galau amat haha sok tahu galau nih hahaha melytrias: lagi hapy (cont)
418,aku: mah mau beli rok ya | mama: belakangan nanti saja kalau kamu sudah gajian beli sendiri | aku: ya kalau cukup | mama: makanya belajar irit
419,namaku jarak tempat rindu dan cinta saling menguatkan tempat kesetian dilahirkan
420,ayo nonton trans programnya lagi keren nih
421,jika perasanya mau dihargai hargai dulu hubungan orang dan perasan orang itu
422,jahaha baru mandi tuh wkwk skarang udah~ jahaha benar saja belum mandi wkwk beranjak dari tempat tidur
423,mhihihi:$rt sembarangan kalau ngomong-_- ciye gaya ayahnya dikutin:$rt demi tuha
424,aduh opik omonganya ;) setia tidak-segampang pengucapanya butuh kesabaran dan pengorbanan !
425,sibuk makan tidur saja banga (✣� _✣�)
426,baik juga dias hehe :p haha alhamdulilah baik liv :d kamu sendiri
427,� � d � d � d �� �� �� ^ „​„​ „​„​ slow way nikmati masa muda
428,saya juga ye tur benar ya mantap hahaha
429,seorang pahlawan yang tak pernah terlihat istimewa tak pernah terlalu populer tetapi loyalitasnya begitu besar :')
430,hari yang tidak-menyenangkan nga ngenakin! at taman angrek c:
431,g u e:' mereka yang gagal move on adalah mereka yang tipe sangat setia & cinta kepada orang yang mereka cintai~
432,lama saja nungu nasi uduk matang -_-
433,iyaiyaiya oke
434,cemburu itu tak harus terucapkan dengan sikap bisa digambarkan kok
435,harusnya lebih semangat
436,kalau kak yaya ada yang dia bikin aku tenang tapi kalau kak yuda dia manas manasin mamah aku biar aku tambah diomelin
437,map saya salah mention sepertinya ngacir
438,juga pan alay mldts saya juga :)
439,iya dong:) luar apan nih luar kandang haha entahlah yang jelas sih ya s1 disini nanti s2 diluar haha c
440,menyesal datang belakangan memang ketingalan ashar gara2 santai (at nando's rom) —
441,makin lama makin dingin nih kantor (at sigma solusi integrasi) —
442,selalu awali dengan semangat dan doa selamat pagi (•�✣�•)
443,cia cia cia sudah sama bluben saja ogah sudah lebih baik ama tidak-itu sudah cuco kalau mau ganti sama om bluben saja
444,ada larangan tidak-boleh menyakiti orang lain tapi tidak-ada larangan kan buat menyakiti hatinya sendiri
445,ah belum sreg biasanya apa hal yang bikin kamu semakin semangat buat mendapatkan cinta si gebetan #j |
446,� (at monasco circuit jalan merdeka barat) [pic] —
447,oh oke om sudah ketemu gunung raya nih terima kasih :)
448,semoga saya termasuk yang tat dan jika kamu tat kepada alah dan rasul-nya dia tidak-akan mengurangi sedikitpun pahala amal
449,ada secerca harapan yang akan terus terus apalagi ka ada segengam cinta dan ada apa saja
450,bewok apan ca wkwk aku nerima apadanya ko sayang ea haha
451,subhanalah! yalah adem sekali hati dengerin lagu2 islami o:)
452,mungkin memang terkadang aku sering berubah ubah kadang jadi spidergirls maksain kadang jadi wonder women… —
453,ingin nonton cinta brontosaurus :(
454,saya juga itu itu saya haha it0h orang kece tuh berani tersenyum di depan kamera
455,hahaha macet parah ya ras titip salam buat tanganya bandung dong :p
456,benar toh apa kata akuh :p :d
457,selamat pagi osd/lr jangan lupa gosok gigi pakai sikat kawat
458,mikir keras ~
459,dulu si mantengin pelm2 si teacher mao di selamat pagi pada ngapain hari sabtu ini #90an�
460,lah suka2 masa pantai tidak-ada laut aneh pantai gulpiyuri di spanyol adalah pantai yang tidak-memiliki laut
461,nahkan kalau misalkan sudah dibuat terus kita nentuin benar salahnya darimana :'(rt g ngerti mega bingung sama maksud dari pertanyanya:(
462,jangan sok imutz ah kamu lay
463,lengkap sudah penderitan ku malam ini :3
464,mungkim bisa diambil kesimpulan kalau pemuda pemudi di jerman lebih produktif :-)
465,cicilnya tepat waktu makanya ogah deh takut tidak-bisa bayar boleh tapi (cont)
466,hangat dong;3 ingat puncak tidak-ki;
467,bung jalu mungkin salah satu yang merasakan bm mahal di tanah borneo yes
468,hahahah pea aduh ya tuhan kasihan amat mama saya jadi kecil :p sama nak mama juga kangen ma ka
469,salah apa saya ya yampun capai ati sangat ini jadi gue-_-
470,via maf besok kamu sama fyd tidak-jadi soalnya kostum kurang sudah dicari tapi cuma ada :(
471,benar ryeowok yang datang min > <
472,ketika cinta mulai di uji
473,enga kepo kok biasa saja pergi rt mau tahu saja kepo ah yang benar tuh dut :p lagi dimana yang
474,ih sok kepo deh emen itu apan tur kata nopel mulai mingu (cont)
475,akibat khilaf ni hahaha hah shocked
476,serius kamu anjir seram sekali x_x saya takut dengernya banyak yang luka2 nga
477,bulu ketek saya panjang sekali siapa ayo yang mau nyukurin
478,selamat sholat maghrib ya tweps:-) semoga berkah
479,melati agi cendiri minta doa biar uk nya lancar -_- teh geulis trima atuh permintan teman aku oiya teteh doain aku ya aku agi ujian
480,hey cepat sembuh biar bisa nongkrong lagi :p
481,lagi main dapat telepon dari bebeh tahunya mbah putri lebay bikin semua panik iseng :|
482,dulu pas graduation paskibnya kita b2 sekarang kita yang melihat paskibnya (� �)
483,setiap hari kaya gini yang ada malah makin kacau hadeuh
484,lafu!♥rt ini idungnya kenapa kaya perosotan gitu;3
485,tugas banyak persiapan ujian akhir belum hapalan lagu ya tuhan berat sekali ini semangat semangat :)
486,macacih yes barca pasti kalah serius ini > mourinho: saya bergabung ke chelsea pekan ini | republika online
487,path saya sudah saya buang jauh ke neraka !
488,untung kaga ada maul tadi kalau ada abis di tampolin kali anak itu ya kasihan sangat
489,kemana yang enak ti ayuklah ti main yang seru kemana uti
490,blar blar manasin rxk (at harapan indah) —
491,sabar cinta hahaha tetap jam segini masih di kantor kapan bisa refreshingny kalau tiap hari gini terus
492,semoga operasi bapak besok lancar yalah � amin (at rscm kencana vip ward rom 4th flor) [pic] —
493,gampang bangat kamu minta maf babi
494,foto yang saya tungu diapus-_- sial
495,abeng jangan nakal ya marahin saja abi si abeng haha abi abeng nakal ya
496,kece alif:d
497,teh waktu jadi manten pangling mukanya mungil sekali apalagi pas pk adat sunda ditungu kabar baik punya momongan nya :)
498,touchdown pt gita mandiri tehnik (aicol)
499,kebiasan ngantuk pas lagi nonton
500,jadi daftar di sma mana cit 40/41 kecil kok nemnya
501,serius itu perjam atau gimana saya senin mau main cok ama anak2 tanya dulu ke elu haha
502,nah itu dia memang pahala kamu banyak wah boleh tuh ydh tapi saya harus masuk surga ya bunuh hild
503,haha sayang yaser: wkwk dikasih diary sama yaser makasih ser : :
504,ini jerawat tapi ko bengkak ya kaya abis di pukul orang ini muka saya -_-
505,aku bukan jakarta tapi betawi kamu itu mirip jakarta cepat berubah tapi padahal engak berubah!
506,jadi kesal sendiri saya
507,sehati mungkin kita:p muehehe haha sama kaya edo kamu tadi juga di bm minta belin ketoprak haha saya
508,oke oke besok fix ye belajar keyboard brng kasih tahu bjs yang lain ya
509,cek „​� „​(�▼�)-c<�_�) oke oke oke
510,baik saya saja bawa duit upil yakali
511,gtau sih sudah bisa nonton  begitu asli tolol sekali wil! hahahaha
512,salah ni c tangal 31: pada umumnya pendiam tapi kalau sudah kenal ramai sangat setia baik hati
513,halo kakak kakak yang ganteng dan cantik namaku farel :) [pic] —
514,ririh yang ngajarin din ewh belok (�'�o'� )-� morning to sayang : morning
515,ka anga kg sudah peka lunya saja masih muna:p lah saya :o ngodein orang yang sudah punya monyet-_-tp masih nikmatin sendiri sih:p
516,ujung ujungnya debat panjang kenapa sih (✣� _✣�)� �h�a�d�e�e�h�┓(✣� _✣�)
517,aduh edgar sudah ganteng pintar lagi sudah buat saya saja deh ya bang untuk tambah-tambah stock berondong :')
518,panas � (at jalan raya semplak) —
519,awkawk yang kaca mata yak ruru itu salah satu imam encore kan yah :3
520,siapa suruh abis:( saya juga engak dibagi:( baik enga kebagian kuenya:)
521,enak memang di kasih apan sampai enak wkwk enak saja ngeliatinya haha
522,kunci utama adalah waktu ! (at jalan gaga larangan selatan) —
523,mau yang enak rasa coklat pesan dua mau yang gimana haha
524,cireng isi mantap
525,sayang kenapa sayang kalau tidak-puasa deh ouh tidak-biasa puasa rajab puasa
526,bagaimana batuk sma radangnya gamakin parah bangun2 langsung makan twistko lagi hiks
527,galau-� wkwk mungkin memang yang dia pengenin jauh sama saya kali ya ☺
528,god luck sayang untuk sbmptnya andalkan tuhan di setiap lahgkahmu u can do it!♥ (with
529,lebih baik tepar dari pada sugest trus!
530,iya bang maka'a mereka diangap jadi juara saja berdua wkwkwk itu kiel kolaborasi mereka mrinding saya dngernya keren (y)
531,mowning sejuk - - (at griya asri i) —
532,jujur #spikwithspikers paling suka sama cowok yang
533,nyaring tidak-bunyinya maunya sih tapi ada daya tabungan kosong (�_�'!l) mending tidur dirumah haha :o
534,mencintai alah swt adalah cara menjaga hubungan baik dengan alah barang siapa yang mencintai alah swt maka akan bahagia dunia&akhirat
535,kangen ichi sayang mumumu
536,oalah jadi dia jualan ember pantas mulutnya ember wkwk banci elah cowok apa banci
537,iya serah kamu ber2 haha benar kata opi kamu kira idung saya ikan idungnya
538,amin yalah besok dapat kabar baik tan besok kamu lulus : envy sama makhluk yang sudah dapat hasil kelulusa
539,yoi;$rt enip selamat tangal bay{}♥
540,bodoh lw !
541,hahaha lucu sangat kamu wa-_-
542,semangat sekali semangat terus ahaha : mangats rif ! jadwal ngampus hari ini 08:30 - 17:30 :)
543,tidak-apa-apa kan mah aku kalah tarohan yailah cuma 50rbu mah :d
544,ka scant sibuk apa sekarang infoin kek kalau sudah nongol di tv lagi;)
545,ajib nih kalau benar jadi bi tingal tambah bek sayap kiri sama s satu mungkin bisa coba 4-3-3
546,selamat tumbuh gigi quen siap gigit ayah nya <3 a anaku sudah tumbuh gigi bulan hari juni
547,hai abang2 kece godnight ya({})
548,bah! nah! carilah teman yang selalu ada dalam suka maupun duka #bukuakujujur
549,lucu apanya nit
550,makanya buat cewek2 jangan tengil deh pakai baju sekseh2 memang tidak-takut bakal kejadian kaya di tv
551,hu sudah sombong gini ke-seksian saya tambah berapa persen ya nil (>�✣<�)
552,tuhan itu baik
553,nanti juga tau:pwkwk saya kasih tahu nya pas jadian saja amin (�✣�) idih kepo itu baik kepo
554,yang salah siapa yang marah siapa egois~
555,wah kacau ni ujan terus tidak-berhenti
556,okeoke tergantung masalah orangnya yang mau mengorbankan cintanya ya kak wkwk benar kan kak :d
557,tidak-kemana hm lagi asik main blsnya lama aku tidur ya jangan bandel nanti makan ya dut kamunya loveyou{}
558,a a a a biar ramai
559,selamat pagi sayang sudahkah anda udut pagi ini :
560,kak ila eh salah deng ka ariel mana kok tidak-dikasi sch ah
561,#remajaindonesia tangal yang menyimpan kenangan indah bagimu
562,sekali ! aku paling tidak-suka kalau ada masalah kecil selalu di gede-gedein dan akhirnya kita jadi bertengkar ┒(✣�✣)┞
563,haha tyas ) thankyou ;) hug and kis biar semangat sidangnya ingat yang saya ajarin kemarin :p
564,gegara salah ambil jalur jadi posisi ke
565,sayang sekali sama kamu by : love you #gombaldipagihari
566,selamat atas kebebasanya ya ka jupe☺{}
567,didalem rumah sih cerah kalau diluar kayaknya ujan deh enak cerah sudah lma tidak-cerah dirumah saya cerah tuh
568,ia oke sip
569,saik bor sikat!hahahrt dan kayaknya dia benar single -_-
570,semangat memulai aktivitas
571,selamat pagi semua pt duta laserindo metal)
572,tahu nih temenku lama tidak-balas mention selalu
573,ih kamu bantuin sini coba colek juga yang sibuk ma kerjan baru cerita cerita dong beh
574,tidak-jadi ngsih sepulu saya :p tapi kalau kbnyakn negativ nya :p benar sepuluh buat elu (y)
575,apan sih! ngapa ke gue!rt : gajah84 ngincer sampai neror-neror eh ditolak juga ) sok kegantengan
576,jangan bohong ya ;)
577,beli enga beli enga beli enga mengoda nih sistic gp deh diatas view sis oke ini ya apa standing saja galau
578,godtime yang ini enak sangat sih -_-
579,retwet yang mau liat memek naila ! a pakai lama
580,jam pagi masih lama yah mau pulang euy ngantuk ugd rs fatmawati)
581,penghuni terakhir dikantor bismilah � (at pt wahana cipta sinatria- ebusines solution div ) —
582,jam fit kata ka ria
583,haha sudah siang nih:d selamat pagi :d
584,wah seksi ultah hari ini selamat ulang tahun ya sukses lancar semuanya makin seksi :p
585,nah ini;3 punya pacar itu cukup saja di sini di sana :| #eror catet ya kawan2 hahaha
586,okesip lama ya _
587,sudah berapa lama ya tidak-kesini tiba tiba sudah ada pager di sekeliling gor - (at komplek puspiptek) —
588,sama2 syg!: amin makasih ya ka♥ selamat ulang tahun yah deh trisnakpw sukses segala-galanya ya!makin
589,minum cofe seharga 40ribuan minumnya pelan pelan biar bisa wifi'an seharian jadi orang gede tuh menyenangkan tapi susahdi
590,i'm at gky pik (pantai indah kapuk jakarta) w/ others
591,wota mana ada yang ngaku wota sih kalau sudah ditempat ramai :v
592,bhaha dasar mirip berani saja {} h-9 hoy:v
593,iya deh huh sayang bgt-_-
594,tiap hari ketumbar di cat terus buju buset kecil banged ini mah ketumbar di cat ah pelit nih gede tempatnya saja
595,itu yang saya tag ke adim sudah semua kiki saya serius ki
596,tuhan bila masih kudiberi kesempatan izinkan akuntuk mencintanya namun bila waktuku telah habis denganya biar cinta hidup sekalini saja
597,pemberitahuan - is on chat now kirim mesage g:hey apa kabar baik pemberitahuan - is ofline -_- #nyesekitusederhana
598,asli terbahak-bahak ini indonesia sekali :) (with erdika amalia and dipa) [pic] —
599,yang beli makan kurang lama (at jalan radar auri) —
600,strong apanya coba �_� iya deh yang strong -_- dhesty yah lemah tidak-kuat des dhesty yaudah bawa sini
601,optimis masuk ka (ง^ ^)ง
602,pendek #pilihanku rambut panjang atau pendek
603,kaga! ini abis disuapin emak saya sabana:3 pengen aja☹ lapar kamu ya mang benar pengen donat pakai meses seres:
604,sebal asli -_- saya sebal sekali >:o
605,baru mpe ui lama saja ni perjalanan
606,suka2 sih met ah :p biarin si :p haha kalau jkt48 kan masih anak2 muda seumuran saya
607,haha kamu cium pe lama nih abangnya -_- guelaper
608,setdah oke oke sebentar saja ca lagi dimana memang ini pakai hp yang simpati jar tadi juga saya sms pakai nomer simpati tauk
609,foto nyo lah cocok mahbrad
610,oh pas itu kamu kerumah wkwk maaf
611,yadong suprize agniaf: kan dikasih sampai dibanjur diparkiran kurang malu apa coba aku agniaf
612,selamat kembali ke habitat :d
613,hm bakal jadi donk le' kalau ngelonin terus c uki lah kalau lo! sibuk pan tidak-nongol2 ! ngelonin kontrakan ape counter
