test_ID,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
244,hari ini  beberapa jam yang lalu terhening ku tersentak seperti dibungkam sesuatu lalu sadar ku aku tengah jatuh hati pada seseorang yang baru ku lihat fotonya nampaknya ia masih polos indah matanya membuat ku tersenyum sendiri,"0 ",0,45,235,0
245,seru bgt kak intan main ke rumah ka citra ya,"0 ",1,11,44,0
246, username  centil  rempong abis  gatau malu  cerewet parah  temen usil  koki terbaik sepanjang masa  yg paling sayang sm aku  yang bela belain nganter kesana kemari  dan 1001   hal lain yg gabisa diungkapkan dengan kata kata  emotxtawa ,"1 ",0,46,229,0
247,takut pade tawa huakakak kagalah ndo  emotxtawa  masih galau pade oke ,"0 ",1,12,63,0
248,hari ini aku begitu menikmati sendiriku dengan maraton drakor dan  about time  ini mengajariku gimana caranya di sisa hidup kalian bisa menghargai bagian bagian terkecil yang sering kalian tidak sadari telah kalian acuhkan orang yang kalian sayang contohnya  emotxsenyum ,"3 ",0,44,262,0
249,bagaiman kabar jantung mbak mbak yg megangin micnya  udah bertahun tahun dr jaman gua sma tapi masih aja ngena heran gua semudah ini gua makin jatuh cinta sama canyol,"2 ",0,30,167,0
250,asik ngedrift dong nonton video pas ngendarain whel loader senang sudah ngeliat suasana,"0 ",0,13,87,0
251,oh begitu bagus deh bagus jangan suka bgadang ya  emotxkedip   emotxtawa   emotxtawa  enga a tidak begadang saja ko  d,"0 ",0,20,95,0
252,tenderloin simple sangat yang penting matang  emotxtawa   with at rumah tanpa motivasi   pic  â  ,"0 ",0,20,92,0
253,amin o emotxsenyum  makasih sayang     pasti sembuh sembuh plis  sehat plis     ,"0 ",2,20,69,0
254,cinicinicini enak la ya  ,"0 ",0,5,25,0
255,yalah terimakasih atas kebahagian yang engkau berikan untuku apapun dan dengan siapapun aku yakin bahwa ini hanya sepotong kebahagianku,"0 ",0,19,135,0
256,yaudalah satu kata yang sering saya gunakan kalau kecewa   yaudalah ï ½,"0 ",0,12,71,0
257,jangan biarkan rasa kecewa tersimpan dalam hati rencana alah selalu lebih baik selamat pagi  â  ï ½â  ï ½â   ,"0 ",0,23,109,0
258,tjie  sepertinya ada yang salah dengan personal mesage saya ya  ï ½â     ï ½â   ï ½   emotxtawa ,"0 ",0,24,91,0
259,jely bean ka android yang bagus yang manah si emotxdatar ,"0 ",0,9,48,0
260,belum lah memang belum slsai ka kesal saya lama sangat sudah  cont ,"0 ",0,14,67,0
261,selamat makan  9  pic  â  ,"0 ",0,9,26,0
262,hapy birthday cantik  emotxsenyum  makin baik pintar setia di jalan tuhan dan semoga segala sesuatu dilimpahkan sayang lia  ,"0 ",0,21,114,0
263,nah begitu lah bagus nya jalani saja yan jangan sana sini nyimpang cewek lagi yan nanti kamu kenalan sama mbah karma,"0 ",0,21,116,0
264,semangat sidangnya besok ,"0 ",1,4,25,0
265,siap me  iya me  di blitz  emotxsenyum  cu meme   emotxsenyum  diblitz berarti ya oke me  brkabar  cont ,"0 ",0,25,82,0
266,eh manusia omdo bicara saja kamu bau mau main krumah saya tungu dari bangun sampai tidur bangun lagi hvft  ,"0 ",0,21,107,0
267,engak jam juga ray jam 12an ayo benar nih mau beli  emotxtawa ,"0 ",0,12,55,0
268,i m ayuni setia sekali loh sama kamu  emotxtawa ,"0 ",0,9,43,0
269,salah kirim sms gila malu sangat  emotxdatar ,"0 ",0,7,36,0
270,najong sekali sudah nih pelem trans tv azab anak tiri durhaka lebay tahu tidak terlalu dibuat2 ngajarin tidak benar,"0 ",0,17,115,0
271,throwback video launching lagu takkan terhenti disini  di tahun 2010  dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu hoek  emotxtangis   username   username   url ,"3 ",0,40,184,0
272,enak aje emotxdatar  terus buat apan  emotxdatar rt ah kamu mah ke smanti bukan buat belajar  emotxdatar ,"0 ",0,15,78,0
273,enak ya pulang cepat     kuliah ko tadi pulang cepat hihi masih nih ngit  cont ,"0 ",0,18,79,0
274,ingrit kan sombong yog eh ada neng ingrit su lama tak bersua  cont ,"0 ",0,15,67,0
275,ya ampun si oh so nya jutek sangat bikin saya kesal  at lina s rom   â  ,"0 ",0,20,72,0
276,seyakin apapun diri ini  diri kita semua  seyakin apapun itu jika ketetapan allah yang demikian ya bisa berbuat apa   tak ada daya  selain  the power of doa   url ,"2 ",0,37,164,0
277,tidak apa apa deh tidak apa apa this is me  d nanti kalau tuhan berkehendak saya akan kurus  emotxejek ,"0 ",0,17,94,0
278,pulang tidak ya malas pulang nih,"0 ",0,5,32,0
279,oh luh nonton tapi pada rusuh seporter nyap guap saja balik lagih,"0 ",0,12,65,0
280,enak tho turu ng kasur serasa jadi bangkai tidur semaleman tidak bangun2  emotxdatar ,"0 ",0,12,76,0
281,saya tidak mudah di jatuhkan hanya dengan omongan manusia lemah yg terus mengeluh  emotxsenyum  jika anda ingin menjatuhkan saya  bersaing lah di saat kau sedang malas malasan ada ratusan bahkan ribuan orang di luar sana yang sedang mencoba menyingkirkan mu,"6 ",0,42,246,0
282,dia rt  taurus  yang lalu biarlah berlalu kamu masih punya teman orangtua dan saudara apa yang masih bikin kamu sedih,"0 ",0,22,117,0
283,yaelah jemput ke lagi sakit nih  â  ï ½ _â  ï ½ ,"0 ",0,14,48,0
284,novita dewi kenapa suara nya bagus sekali sih   xfactorid  xfisuport  xfgrandfinal,"0 ",1,15,82,0
285,selamat pagi     ,"0 ",0,6,17,0
286,dingin yah malam ini udaranya sampai kedalem rumah loh,"0 ",0,9,54,0
287,segtu jug saya tidak ambil untung no  emotxtawa  uangnya di titipin jug tidak nih hoho,"0 ",0,13,79,0
288, username   username   username   username   username   username  ini pelecehan tanpa bukti pancasilais monggo bekerja  emotxsenyum  buktikan pancasila mu   username  ada yg percaya kepolisian bisa tangkep ni org ,"2 ",1,43,204,0
289,alhamdulilah baik kamu  emotxkedip ,"0 ",0,5,25,0
290,dari dulu saya pacaran cuma dapat rugi dan sekarang sudah terbayar dengan kebahagian yang luar biasa terima kasih alah engkau memang adil,"0 ",0,22,137,0
291,i m at pantai indah kapuk  pik   jakarta utara dki jakarta  w  others,"0 ",0,17,69,0
292,banyak ulangan loch enga fahrt sakit na  emotxsenyum  ngeliat vina sama andini tidak rt herlinasr  sekolah kamu fahrt,"0 ",0,21,106,0
293,elusdada sabar o emotxsenyum ,"0 ",0,5,18,0
294,strong stres tak tertolong ï ½,"0 ",0,5,30,0
295,oke sip lah sip  emotxtawa  tawa jahat jadi fer jadi  emotxtawa ,"0 ",0,11,52,0
296,semangat kerja nya my twin makin sore makin semangat ,"0 ",1,10,53,0
297, username  kok aneh padahal honorer karyawan juga dan telah diatur oleh uketenaga kerjaan tentang hak dan kewajiban nya kayaknya bapak yg satu ini belum pernah kelapangan deh memonitor sistem kerja di masing2 skpd,"9 ",0,39,221,2
298,pelayaran aman  selamat  tertib dan nyaman pastinya   repost  username   username   username   mudikbarengguyubrukun2018  kawulamoda  lebaran2018  url ,"7 ",1,29,151,0
299,mie ayam enak nih,"0 ",0,4,17,0
300,persetan bm naik besok yang penting sekarang fultank   with dimas   pic  â  ,"0 ",1,19,76,0
301,a emotxtawa  don t try this at  emotxtawa  pak emotxdatar  joging ah biar kurus tapi nanti ah tapi males ah tidur lagi deh ah,"0 ",0,22,104,0
302,mksh maf terima kasih sudah nyempetin ke kantor tempat makan terus dkash kue juga maf karena saya tidak tahu mesti gmn   smg alah kasih jalan yang terbaik amin,"0 ",0,30,159,0
303,dari kemarin mao ganti ava susah sekali sudah,"0 ",0,8,45,0
304,amin   ï ½â  ï½   kamu tahu itu sulit tapi tuhan tahu itu bisa kamu atasi,"0 ",0,19,73,0
305,sini lah datang beh ajib enak sangat yu hihi,"0 ",0,9,44,0
306,yang pojok kanan bawah tuh cantik sekali  emotxkedip ,"0 ",0,9,43,0
307,niatnya malm ini  emotxtawa  lagi raya bukan kemarin saja ramai juga tidak ketemu wikhe,"0 ",0,13,80,0
308,aku tidak akan ngelupain kamu yang pernah ngebuat aku bahagia meskipun dulu  emotxsenyum ,"0 ",0,13,78,0
309,pokoknya mesti kalah sudah yang dipilem sama yang saya punya  emotxtawa ,"0 ",0,11,65,0
310,itu testpack ya  eh arimbi sensitif sekali yuda  emotxtawa ,"0 ",0,10,54,0
311,ini waktu diceremony ada mince yang paling cantik terus ada sama  emotxkedip ,"0 ",0,13,67,0
312,makan cantik ala2  with reza and genta   pic  â  ,"0 ",0,15,49,0
313,nw  surat kecil untuk tuhan  with angesty at â  ,"0 ",0,13,48,0
314,cuih najis    ï ½ ï ½ â   ï ½â   ï ½  ï ½ saoloh saoloh,"0 ",1,19,55,0
315,kok doainya jelek sih kamu bagaimana sih   ,"0 ",0,9,43,0
316, username  lutut lemes  melongo kaya org angong terus nangis tiba2  pengen jerit gak bisa2  pokoknya kesel sekesel keselnya sama diri sendiri  capek banget sampe jantung sesek  dan itu terjadi berkali2 sampe 7th lamanya  emotxsenyum     padahal pacar jga bukan  emotxtawa ,"1 ",0,51,255,0
317,eh tai saya juga bareng teman saya jan sok inian deh kalau kamu mau datang datang saja anjng gak usah nunguin saya saya mana tau ,"0 ",2,27,129,0
318,saya penasaran untuk program sepak bola gini perlu dibikin tidak ya rundown televisi kalau tidak perlu terus ngatur2 ambil gambarnya bagaimana ya  emotxdatar ,"0 ",0,21,149,0
319,bau surga coy kamu yang bau sur  emotxtawa  buseh bau sangat sudah serah saya dong  emotxtawa ,"0 ",0,16,84,0
320,sedang terjadi  seorang teman yg pas kuliah dulu sering bgt ngatain jokowi  pemerintah ini itu lah  jokowi ini itulah  ngechat gue dan nanya gimana sih tipsnya biar lolos tes cpns ,"8 ",0,35,180,1
321,lelah dalam menghadapimu tapi kesabaran dan cinta yang membuatku bertahan  ,"0 ",0,11,75,0
322,ini tiket jrl tidak ada yang mau nih sayang sangat tidak dipakai o_o,"0 ",0,11,68,0
323,mau apapun tetap sakit,"0 ",0,4,22,0
324,iyanih kasihan sekali  emotxsedih  daerah kamu mati listrik neng  emotxtawa  sama kaya cimone dong,"0 ",0,15,81,0
325,iya benar aku saja belum pernah ketemu kamu kapan kamu kekampus dew i don t know mba  emotxdatar   cont ,"0 ",0,21,95,0
326,percuma balik jakarta bilang juga tidak ada yang mengajak main  pas di jogja saja banyak yang ajak main pas saya disini mana bacot kamu doang ,"0 ",2,26,142,0
327,oke smsm kawan emotxkedip  iya makasih yaw  d,"0 ",0,10,35,0
328,aku cinta jakarta pesta rakyat monas,"0 ",0,6,36,0
329,jalan ke jne saja kena macet parah ï ½ â  â  _â   ï ½,"0 ",0,19,53,0
330,seru juga cerita tentang teman sendiri wkowkowko,"0 ",0,7,48,0
331,berdua juga oke sih saya met nesa absen katanya ata masi belum konfirm monop juga bloman nih,"0 ",0,17,92,0
332,kosan deket kantor  dateng paling telat  trus kalo siang tidur pula selonjoran di sofa temen kantor kaya gini emang perlu dikatain tai sih,"2 ",0,27,140,0
333,cewek itu kalau sudah sayang sangat sama orang lupa sama semuanya  lupa kalau dia sudah di sakitin berkali kali tapi tetap saja sayang  emotxsenyum ,"0 ",1,25,137,0
334,cepat kali ja weh kenapa gbs datang kapan main kita saya sudah libur sudah bagi report dari tanggal kemarin,"0 ",0,19,107,0
335,jalan panjang yang berliku  ,"0 ",1,5,28,0
336,bicara sangat kamu ah ilah bicara terus tidak aus apa tuh mulut bocah kecil pea,"0 ",0,14,79,0
337,dulu pun sat baru mulai usaha dan sedang dalam masa paling sulit akhirnya saya bisa bangkit karena doa ibu di dalam salat malamnya  ibu,"0 ",0,25,135,0
338,oke sekian twet spam saya kalau ada yang tidak suka ato lebay unfol gp   ï ½â ½   ,"0 ",0,21,82,0
339,terimakasih atas doa dan ucapanya ya sayang  emotxsenyum ,"0 ",0,9,46,0
340,karena pada dasarnya tidak ada orang yang mau melakukan kesalahan yang sama berulang kali,"0 ",0,13,89,0
341,jalan hidupmu nak  salah saya dimana bu dosen   ,"0 ",1,11,48,0
342,tahun ini kayanya pd na young suk ngasih kado ultah paling special karena series njtw bakal lanjut di season ke 5 dan kalo gue ga salah ini bakal jadi comeback nya kyuhyun abis wamil chukae,"10 ",0,36,195,2
343,tngl flwbck susah sangat cem artis  emotxtawa ,"0 ",0,7,39,0
344,ka bilngin ka beby masih lama gwanya tidak ada pulsa,"0 ",0,9,52,0
345,i m at puri indah mal  jakarta barat dki jakarta  w  others,"0 ",0,14,59,0
346,b emotxtawa  iyadeh  emotxsenyum  iya saja biar cepat  emotxsenyum  karena faktor x mungkin  drt ditapgaluh  em agak bedalah ,"0 ",0,21,96,0
347,debat panas  rocky gerung vs ruhut sitompul   rosi  ilc   indonesia lawy  url  lewat  username  gimana yang bilang jokowi kacung om  username  diem    ,"23 ",4,37,154,4
348,untung uang cukup buat akhir bulan,"0 ",0,6,34,0
349, emotxtawa  dtengah jalanya ya om ekoaristiawan selamat malam nak  cont ,"0 ",0,12,73,0
350,paling males sudah kalau dia bicara kaya begitu ke saya,"0 ",0,10,55,0
351,sedih thu kost tidak ada yang nmpatin karena sibuk semua,"0 ",0,9,56,0
352,kucing rul bukan orang  ï ½ ï ½   kaga undang2  ï ½ ï ½ ï ½ ï ½ ï ½  haduh ramai deh rumah saya kucingï ½ pada kawin gini  ï ½ ï ½  ,"0 ",0,32,132,0
353,selamat berbuka puasa ï ½   â     ï ½ c  niya,"0 ",0,13,45,0
354,ciptaanmu indah  seindah apa yg kuinginkan dalam hati berdoa dan berdzikir kepadanya agar keindahan itu terwujud menjadi milikku,"5 ",0,20,129,0
355,aku lagi duduk saja kamu lagi apa nanti juga ketiduran kamu lagi sibuk apa nis sama dong  emotxsenyum  pak,"0 ",0,20,95,0
356,selamat sore aku merindukanmu bisa kita ketemu malam ini aku ingin segera melepas rindu ini,"0 ",0,15,91,0
357,oalah oke bagus lah kalau masih di buka untung bisa ye  d,"0 ",0,13,57,0
358,eh buka2 aib  emotxtawa h  d makasih makasih emotxsenyum  makasih juga uname akunya tidak di crop  emotxtawa h  d,"0 ",0,20,91,0
359, libra adalah orang yang setia dan akan lemah lembut kepada orang yang cintai nyaï ½,"0 ",0,15,84,0
360,kontradiksi dengan freport yang jelas2 merusak alam  d,"0 ",0,9,54,0
361,merah  spikersanswers warna sepatu favorit kamu,"0 ",0,7,47,0
362,orang yang sering mengeluhkan nasib buruk biasanya kurang sibuk  marioteguh,"0 ",0,11,75,0
363,permulaan cinta adalah membiarkan orang yang kamu cintai menjadi dirinya sendiri  dan tidak merubahnya menjadi gambaran yang kamu inginkan jika tidak  kamu hanya mencintai pantulan diri sendiri yang kamu temukan di dalam dirinya,"2 ",0,37,230,0
364,pdktnya lama jadianya engak sesak tidak  hj,"0 ",0,8,43,0
365,idealnya memang kpk hrs tingkatkan status ganjar dr saksi menjadi tersangka agar kecurigaan bhw dia di lindungi oleh kekuasaan bisa cair dan kpk pun bisa di percaya lagi,"8 ",0,29,170,2
366,kaya bocah  p tidak ada salahnya kok nonton naruto  emotxsenyum  banyak hikmahnya loh ciyus  d  emotxtawa ,"0 ",0,18,88,0
367,marahin je mar memang cocok die dimarahin padahal cuma  emotxdatar  apa luh,"0 ",0,12,66,0
368,warm bodies zombi yang merasakan cinta  emotxtawa ,"0 ",0,7,45,0
369,sudah tep ama praktik statistika jadi semangat gara2 tutornya cantik sekali deh   ï ½â ½   ,"0 ",0,20,91,0
370,benci sekali saya sama mahluk yang sudah saya pinjemin barang tapi tidak dijaga paling parah dipinjemin lagi ke orang lain tnp bilang setan memang    ,"0 ",0,25,150,0
371,iya sayang map   kamu kenal juga dip rt don t judge someone by their cover  tidak ade tampangnye dip,"0 ",0,20,100,0
372,peluk juga nga uwuwuwu syun iya sayang ikhlas  emotxsenyum  yang ikhlas dong ah  emotxejek ,"0 ",0,16,71,0
373,duhileh sepertinya si montir lokomotif pt kai sdang sibuk  emotxsedih ,"0 ",0,11,60,0
374,selamat malam  semoga hari ini bisa dijadikan pelajaran sehingga besok kita ga melakukan kesalahan lagi  tetap semangat karna tuhan sayang kita,"1 ",0,23,143,0
375,min kok kenapa sih di daerah halim sinyal indosat itu jelek banget dari kemaren sinyal nya no service melulu  indosatcare,"6 ",0,21,125,0
376,efek jomblo tuh  emotxtawa  serba salah bay emotxdatar ,"0 ",0,7,39,0
377,semilir angin sore  tidak ada deru berisik kota  hanya ada ruang di antara senduro  di sudut surya kencana  catatanperjalanan  suryakencana  gununggede  url ,"9 ",0,32,160,0
378,terlalu kepoh dalam kehidupan w sama seseorang yang w sayang dulu  cners kekecewan terbesar yang pernah kamu rasain apa,"0 ",0,20,119,0
379,napaci sakit hati mele,"0 ",0,4,22,0
380,kan kalau yang bilang manis buat u kan baco owh kirain saya wa emotxtawa  bukan u yang saya maksud tapi,"0 ",0,19,96,0
381,gigi kamu keren habis ketabrak bajaj  emotxtawa  gp yang penting keren terima kasih ya isac cuenca ha alex,"0 ",0,18,99,0
382,kenapa harus seperti itu ya hmrt cintanya mah gp orgnya saja tuh yang kenapa  emotxtawa  ada apa dengan cinta,"0 ",0,19,102,0
383,so2an nyapu sama bolak balik  emotxtawa  mulai deh tebar pesona tiap pagi depan pntu,"0 ",0,14,77,0
384,â  áº ï ½mï ½  emotxsenyum  ï ½ sakit yah ï ½ ï ½ ï ½ ï ½n,"0 ",0,13,47,0
385,selamat ulang tahun alig  jangan ugal ugalan biar tidak ngerusak tongkrongan sudah begitu saja,"0 ",1,13,94,0
386,selamat ulangtahun sehat selalu sukses ya   â º,"0 ",0,10,47,0
387,folow hatinya maksud nya may kode folow saja dulu dat  s sudah ribut sana aya sama nipeh,"0 ",0,18,88,0
388,bohong ephina  emotxtawa  kalau bohong idungnya tambah pesek ya  emotxtawa w   benar tahu,"0 ",0,13,79,0
389,semut semut kecil saya mau tanya apakah kamu di dalam sana tidak takut cacing,"0 ",0,13,77,0
390, emotxtawa   d cantik ya si kempot  ,"0 ",0,8,29,0
391,kamu mau bilang saya nga pro rakyat saya ini juga rakyat dan ratusan ribuan orang lain yang mengunakan jasa kai makanya harus rapi stasiunya,"0 ",0,23,140,0
392,oke  emotxsenyum  jam sudah ke gor mbak  ngaturstrategi,"0 ",0,10,44,0
393,selamat malam twet,"0 ",0,3,18,0
394,ini sepertinya saya tidak asing deh  emotxsenyum ,"0 ",0,7,38,0
395,pacar aku dih itu mah a saya dink nilam91 nih kece kan  emotxkedip â  ,"0 ",0,17,60,0
396,orangnya kan bijaksana jawab an yang bijaksana nungu siap lahir batin lha mas e kapan,"0 ",0,15,85,0
397,masih pakai kutek  emotxdatar  biar afdol kamu tidur sekarang ya menit tidur jam pas bangun sholat,"0 ",0,16,89,0
398,kok mention nya masuk ke sini  emotxtawa  apa lagi yang marah2 di motor lebih alay  d yang alay yang naik mtor ugal a,"0 ",0,24,112,0
399,le min ho    wudalchi cho young wuah acting nya keren sekali  ,"0 ",0,14,62,0
400,selamat hari burung tantembut al the best  pu mbut akupadamu mbut wakak emotxkedip ,"0 ",1,15,73,0
401,iyah bu saya aduh bu yakin tidak galau bu  emotxejek   emotxtawa  nah begitu kalau baru naik haji tidak boleh galau  emotxkedip  ke saya nih tidak galau  emotxtawa ,"0 ",0,26,131,0
402,ih seram amat terakhirnya     rt bulan oktober  baik hati dan suka menolong sesama agak suka kehidupan yang serba wah,"0 ",0,21,117,0
403,banyak film bagus pagi ini jadi agak gimna begitu ninglinya,"0 ",0,10,60,0
404, username  kalo gue sik emang abis kehilangan seseorang yang deket  ya bisa dibilang cuman tahap bangunin sahur zone lah  ahsial  tayo tayo    bener apa kata u bang emang jadi gila,"0 ",3,39,188,0
405,with ricky at pekan raya jakarta â  ,"0 ",0,9,36,0
406,u sedih  emotxsedih  tidak konsentrasi belajar  emotxtangis ,"0 ",0,9,40,0
407,lapernya anarkis sop ayam pak min klaten ,"0 ",0,8,41,0
408,mudah mudah besok tidak jadi datang barang amin emotxkedip ,"0 ",0,9,49,0
409,maturan purnama  with at pura aditya jaya rawamangun  â  ,"0 ",0,13,57,0
410,akan terbit matahari yang indah,"0 ",0,5,31,0
411,pan si orang besok saya mau nonton sama orangtua sama dia juga kenapa iri kamu,"0 ",0,15,78,0
412,mana pak bohong kali dad cowok kan kerjanya kipak mele emotxdatar rt  emotxtawa  betulan kali,"0 ",0,13,79,0
413,masa cowoknya kejem banged  emotxtawa  mungkin lelakimu yang hack di rindu bisa begitu,"0 ",0,13,79,0
414,sama apanya dulu ini sama kayaknya mah asli sesak miris,"0 ",0,10,55,0
415,memang tak ada manusia yg paling benar dalam tindak tanduknya tp selalu ada manusia yg mampu jd benar setelah paham pernah salah dan tak selalu menyalahkan sana sini dg hawa nafsunya,"11 ",0,32,183,2
416,tjiye anak orang kaya beda sama saya yang miskin  ,"0 ",0,10,50,0
417,pocong wangi gereja santa maria imakulata w  others ,"0 ",0,9,52,0
418,selamat ulang tahun sukses selalu ya    ,"0 ",0,8,40,0
419,pak bakrie  omspiktanya nama satpam di sekolah kamu yang ramah sekali,"0 ",0,12,69,0
