id,sentimen,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
178,1,"terima kasih dinporapar kabupaten purbalingga juga rekan-rekan pramuwisata purbalingga yang telah datang dan berpartisipasi dalam acara buka puasa bersama username untuk hadirnya pula sinergi saling mengisi dan memajukan pariwisata url ",7,0,39,239,0
179,1,"habis foto paling enak mangkal disini ini emotxtawa at hakata ikousha pic â ",0,0,17,76,0
180,0,"kalau tidak kebukti tidak perlu kabur itu bangsat cabul logika berpikir orang waras nah cabul imam pula dibela sampai mampus cm karena takut tidak masuk surga kamu url ",2,0,33,155,0
181,1,"sungguh memang indahnya ciptaan sang tuhan sampai aku begitu sangat terpesona melihat garis senyum manismu sayang ",0,1,18,115,0
182,0,"ojo engko tingkat kegantenganku hilang gundul gundul gundul lama-lama risih sama poni yang panjang ",0,0,14,93,0
183,0,"lihat postingannya simba via ini yang terbaru kok netijennya jahat-jahat ih dibilang lebai lah vianya cedih woi cewek baik kalau di dm yang nga-nga mah pasti marah lah ",3,0,33,161,0
184,1,"jika kita berserah pada tuhan maka segala kekuatiran dan ketakutan kita akan diangkatnya hidup menjadi lebih nyaman dan tenteram sebab penyertaan allah selalu baru bagi kita yang percaya dan mengasihinya ",5,0,34,207,0
185,1,"makin hari makin cinta sama si hitam idung lebar â ",0,0,10,52,0
186,1,"terima kasih ayah bunda yang sudah mempercayakan treatment untuk baby raesha di username semoga baby raesha sehat dan bahagia selalu momnjogadingserpong giftawayforcustomer ",7,0,27,177,0
187,1,"ih bercanda tahu aku nanti aku belin kok pasti itu kalau perlu dipaketin langsung dari sananya ",0,0,16,94,0
188,1,"selamat pagi kaum hawa kalian mengoda ",0,0,6,37,0
189,0,"11 25 selasa juli-juli018 lihat berita para tokoh tokoh elit politik isinya saling klaim konflik beda pendapat lalu menjatuhkan macam otak di dengkul saja 2018 masih begitu jijik saya ",5,0,32,183,0
190,1,"selamat pagi kesayangankuh c â ¾ ï ½ ï ½ ï ½ ï ½ ï ½ â ",0,0,13,57,0
191,1," emotxtawa terbahak bahak oiya em bm dari calista tidak dibaca kok tenang saja ï ½ ",0,0,11,80,0
192,0,"dari sekian banyak thread yang aku baca thread ini paling aneh sih dalam penulisan sumpah aneh banget mau ngatain berlebihan saja segala bikin thread hadeh aku juga tidak jago nulis tapi tulisan aku tidak seberantakan thread mbaknya ",3,0,45,225,0
193,0," username sehat tiap hidupin data seluler selalu muncul notif yang kanan terus data seluler otomatis mati begitu terus berulang padal kuotanya msih 1 gb lebih akhirnya tidak bisa dipakai respon respon iya url ",7,0,41,209,0
194,1," username manusialah polisi penjaga yang bertugas di sekitar makam mantan presiden mustafa kemal nah karena tinggi dan seperti patung saya tertarik foto emotxtawa ",4,0,26,157,0
195,0,"malas sekali iya dinas malam orang tidur saya kerja sh sekali cuma ingin libur th mengeluh at rumah seni triplek â ",0,0,23,114,0
196,1," emotxtawa ikut dong seru seperti ea ",0,0,6,32,0
197,1,"udaranya mendukung sangat buat makan habis itu tidur hoam o ",0,0,11,59,0
198,0,"wowtuduhan lagi rujukan nya please siapa yang bilang mas ",2,0,11,58,0
199,1,"takdir tahun ini berulang tahun dengan keindahan alam yang menyejukkan serta tempat-tempat bersejarah sesuai keinginan emotxtawa terima kasih tim ici adventure pekanbaru atas kegiatannya bahagia ",8,0,29,185,1
200,0," username nyerang fansite suruh take down semua foto pas konser sampai nyuruh fansite tutup saja kalau fansite tutup iya sumber atm mereka tutup juga lah emotxtawa ",3,0,31,160,0
201,0," username barang kiriman saya nomor resi 013150189591518 kok belum diantar iya padahal tanggal 5 6 jam 09 24 wib st di angke masih pagi tapi kok tidak diteruskan ke alamat tujuan url ",3,0,37,179,0
202,1,"keren gila suasana malam di asrama putri ",0,0,7,40,0
203,0,"lebih baik lama dimotor daripada lama di bus pen mabok saya ",0,0,10,56,0
204,0,"kamu bau emotxsedih emotxtawa itu sudah ingin sangat diketawain ",0,0,11,54,0
205,1,"yang kangen kamu ingin meluk kamu ingin berduaan sama kamu lagi aku tunggu kok sampai kamu balik love kamu sayang username url ",6,0,26,130,0
206,0,"aku hanya bisa menangis aku tak bisa ",0,0,8,38,0
207,1,"pak jokowi berhasil banget deh pokoknya bikin acara pesta hiburan rakyat di monas macetnya manatahaan http t co piqhkoawzg ",4,0,19,124,0
208,0,"umur gthn omongan kaya tante-tante asthn emotxdatar saya lebih suka sama bocah sd yang masih culun dan polos ",0,0,17,94,0
209,1,"terima kasih juga buat temen-temen basis username yang sudah bersedia meluangkan waktunya untuk menjadi panitia semoga allah swt senantiasa memberikan rezeki yang halal dan berkah untuk kita semua aamiin ",6,0,33,199,1
210,0,"parah kamu sampai juni harus berbuat baik ",0,1,8,42,0
211,1,"mie kuah pak kumis bareng thalia selamat makan at home swet home pic â ",0,1,19,78,0
212,1,"kan kupeluk engkau erat-erat hingga tak ada seorang pun yang bisa merebut mu dari pelukan ku happy anniversary sayang gnov eimonths ",0,0,23,126,0
213,1,"alhamdulillah 3 30 juli is our happy day username congratsmy sissymeskipun gadapet snm tapi ada jalan lain buat meraih mimpi kita padahal snm kita merah dan menangis sesenggukan pelukan berdua eh ternyata balik lagi diterima di satu-satu nya pilihan snm kita ",4,0,51,262,0
214,1,"nangru aceh darussalam memang istimewa al fatihah buat teuku markam dan salam hormat buat keluarga teuku markam dari kami rakyat indonesia url ",11,0,24,145,0
215,0,"percaya kata lelaki itu terutama ketika aku ingin mati karena disiksa zaman tapi karena kematian tak kunjung tiba aku melupakannya tuhan menjauh dan aku pun menjauhinya aku tidak tahu apa iya masih penting sejak kulupa ",6,0,43,226,0
216,1,"istimewanya sedekah di hari jumat ",4,0,5,33,0
217,0," username lah ya sudah tidak perlu diliat atau kamu ada gangguan jiwa seperti saya yang sudah tahu tidak suka tapi diliatin melulu toh uang juga uang dia asal kewajiban dia sebagai istri ibu tidak terbengkalai mah saya lebih tidak suka dia karena beberapa sifat ke ",0,0,54,250,0
218,1,"hiburan di hape kalau tidak lihat recehkantwitter iya minta google assistant buat ngirimin joke macam ini hidupku memang seperti uang kembalian url ",2,0,27,142,0
219,0,"jakarta mulai gelap ditutup awan mendung siap-siap naro ember digerojogan ",0,0,12,71,0
220,0,"thae pkn susah banget ",0,1,5,22,0
221,1,"semangat pagi coi at hotel santika tmi â ",0,0,10,44,0
222,1,"malam ini nyoba bikin overnight oat yang kadar pisangnya lebi banyak daripada oatnya tida lupa ditambah chia seeds madu dan vsoy semoga sahurqu nanti lebih manis daripada angan angan url ",3,0,33,192,0
223,1,"agred bagaimana sih caranya supaya hidup bahagia terus selalu bersyukur ",0,1,14,73,0
224,1," emotxtawa sudah tobat sekarang mah emotxsenyum yah iya lah di ",0,0,12,47,0
225,1,"selalu ada rencana tuhan yang lebih indah dari semua rencana kita emotxsenyum ",0,0,13,68,0
226,0,"ini lagi penutup mungkin sampai rumah jam lewat emotxsedih kan jauh di pws ",0,0,14,65,0
227,1,"bertemu denganmu adalah takdir menjadi temanmu adalah pilihan namun jatuh cinta kepada mu adalah benar benar di luar dugaanku ",1,0,20,127,0
228,1,"enakan nasi soto ibu kantin adik emotxtawa fadilahgjgj enakan nasi uduk pakai bala bala sambel a emotxtawa rt pujalalo gaenak deen ",3,0,26,125,1
229,0,"sumpah iya saya komplen masalah uang yang kedebet di bca cepat dikembaliin daripada di b pn di bca cuma sehari di b pn sudah berminggu minggu belum dibalikin padahal nominal yang kedebet gedean bca kemana mana that s why i cinta bca your service satisfies me always ",25,0,50,266,5
230,1," username selamat siang sahabat pos mohon maaf baru dibalas kiriman tersebut sudah diterima iya sahabat terima kasih telah mempercayakan dan menggunakan layanan kami emotxsenyum fd url ",9,0,34,176,0
231,0,"ah tidak mau temenan sama orang jahat ah ï ½ jadi orang jahat saja cewek jadi orang baek ditindas terus emotxtawa ",0,0,21,106,0
232,1," username username terima kasih sudah memberikan musik yang bagus untuk kami konten konten yang bagus untuk kami dan terima kasih sudah memberiku semangat untuk menjalani hari terlebih setelah aku down karena banyak hal ",1,0,39,224,0
233,1,"ledaehwi ku sayang sabar iya terlalu banyak yang ngehujat kamu bukan brrti tidak ada yang support kamu aku dan teman wannable asli yang lain akan selalu mendukungmu adik manis ",3,0,35,168,0
234,0,"tidak heran sih sama driver gocar yang ngeluh macet sama kayak saya ngeluh pas lagi kerja terserah deh pak saya pura-pura tidak denger capek juga soalnya ",5,0,31,147,0
235,0," username emotxtawa sekali dua kali sih aku bisa mengerti apalagi kalau dekat yaudahlah iya kalau jauh dan begitu terus you might consider to fuck your phone instead of me ",4,0,32,165,0
236,1," emotxtawa sehat wih bang arip apa kabare apik enak itu bisa gontai gontai sedikit ",0,0,14,75,0
237,0," username username username username masalahnya itu uang buat konsumsi buka puasa bareng anak yatim yang harus dibayarkan ke katering ",1,0,28,143,0
238,1,"wajah yang terkasih dipuja lagi pipi yang sedikit tirus diusap lagi mata yang terpejam itu dikecup lagi ia membenarkan orang bahwa cinta itu buta ",5,0,31,154,0
239,1,"empat negara tersisa di perhelatan turnamen akbar memiliki taktik kunci masing masing jamak yang berharap ada juara baru di fifa world cup 2018 terutama belgia yang dianggap sebagai tim percontohan bonus demografi dan saya hanya ingin ucapkan selamat pada pep itu saja ",11,0,47,274,1
240,1,"romantis menurutku dan selalu dilakuin setiap jalan kalau lagi jalan kaki dia tidak ngebiarin aku di sisi luar supaya menghindari keserempet selalu dijagain begitu ",0,0,27,162,0
241,0,"yang repot tu kalau sekedar baca tanpa dimengerti nahdisitu timbul kesalahan bukan pemahaman selektif terhadap argument ndakpapa selagi nalar tetep pada jalur bukan keluar jalur kalau sudah keluar jalur itupelanggaran celotehreceh ",2,0,39,239,0
242,0,"sama emotxkedip gorgeous kaya orangnya emotxkedip emotxtawa 3 ",0,0,10,43,0
243,1,"baru kali ini ngerasa sukarela nyebarin kegiatan yang disukai dan bermanfaat juga tanpa diminta nyebarin pun pasti bakal disebar mulai dari sekarang mari bersepeda bersepeda bandungbersepeda bandung bandungnightride indonesiabersepeda url ",3,1,42,250,0
244,0," username username sebenarnya yang melanggar bawaslu itu lawan politik nya apa beliau ah sudah lah makin terjun saja itu image beliau di masyarakat ",4,0,30,150,0
245,1,"mantap ye bahasa orang lagi falin love mah beda kak ",0,0,10,52,0
246,1,"waktu kita ngerasa hidup sudah enak jadi agak jauh dari allah allah kasih kita ujian ngebuat kita ingat allah lagi ingin dekat lagi finya kelihatan allah sayang kamu dia tegur saat hambanya mulai jauh walau tahu dosa hambanya sudah penuh ",16,0,48,241,1
247,1,"alhamdulillah segala puji bagi allah tuhan semesta alam terimakasih masih di beri nikmat sehat rezeki umur panjang happy-happy5 thanksfam thanksdear ",3,0,27,148,0
248,1,"semoga tuhan senantiasa menyertai setiap langkahmu dan menjadikan hubungan kita ini makin kuat dalam menghadapi segala ujian kehidupan ini i love you ",5,0,24,151,1
249,1,"bahagia dong emotxkedip ",0,0,4,16,0
250,0,"situ mau ngelacur di mana dan dibayar berapa bukan urusan sini sini Cuma gasukak kalau situ salah gamo minta maap etapi bukan urusan situ jugak si sini mau sukak or tidak ma situ ",1,0,36,186,0
251,1,"ingin rasanya pacu fisik lagi biar tetep terjaga tapi puasa begini bikin labil persiapan puncak mandala dan diksar wanadri semakin menjauh tampaknya ayodong semangat ",1,1,28,168,0
252,1,"berasa baca novel sejenis novel delestari karena informasi sangat riil tapi ternyata ini kisah nyata sebuah kasus cacat hukum ",4,0,24,131,0
253,0,"back to maba lyfe jam segini baru pulang ke kos motoran sendirian jalanan gelap sepi takut tapi harus berani yallah begini banget minggu-minggu terakhir kuliah quat quat quat ",8,1,36,173,0
254,1,"selamat tidur bidadariku kutitipkan pada malaikat untuk jagamu malam ini emotxsenyum ",0,0,13,76,0
255,0,"kaya begitu terus iya netijen kalau ada kasus pelecehan seksual selalu saja korban yang disalahkan padahal posisinya korban kamu sederhananya saja iya tidak ada orang yang mau jadi korban saya respect si sm caranya viavallen seenggaknya si pelaku malu dan sebagai peringatan juga buat yang lain ",5,0,55,276,0
256,0," username sistem ppdb saat pilihan sekolah epilihan st benar seperti di dki dijabar kenapa rpilihan tlg seragamkan diseluruh propinsi jalur prestasi buktikan dengan terdaftar dinas kependidikan harus ada barkot di setiap piagam bila bohong lgs terblok ",0,0,42,248,0
257,1,"sayang selamat ulang tahun iya username ayu popo crew aku menunggu 00 00 wib banget loh ini semogacepat mup on dari atta ngomong-ngomong si clara masih ngeblock kita dong url ",7,0,39,168,1
258,1,"masa keemasan bermain badminton ketika saya dan rekan saya dwi sulistyono menyabet juara di kelas double junior piala bupati 2008 dan 2010 terus semi final single junior 2007 sampai sekarang masing terngiang ",6,0,36,209,0
259,0,"pasti pada banyak yang mikir apasi bel sok-sok di update lagi biar ikutan viral kan hm tidak apa-apa kok kalian semua disini tidak retweet or reply this thread cuma mau nunjukin saja kalau iya mau kita artis seperti mau orang biasa seperti mau siapa seperti iya memang berhak marah kalau dilecehin ",2,0,57,270,0
260,0,"sudahlah tak perlu pajang hadist atau ayat allah untuk pembenaran karena jika kita niat baik sama sama takkan ada jual ayat dan hadist demi pembenaran sepihak ",3,0,29,160,0
261,1,"finally karena tujuan sudah tercapai berani buka twitlagi tak takut spoiler lagi ohho ",2,0,17,94,0
262,1,"cepat sembuh sayang ku biar kita bisa main lagi sama mimi mimo biar kita bisa jalan jalan lagi i love you bo _kngdaniel96 ",2,0,26,126,1
263,0,"it s like a circle of stupidity atlit tidak diurusin duitnya buat bebenah ini itu biar atlit yang datang dari luar negri bisa nyaman disini tapi atlit sendiri kurang gizi belum beres bebenah eh salah satu stadion dirusak supporter karena timnya atlit main jelek what a moron ",4,0,56,278,0
264,0,"ada saja yang nyinyir tentang hijrah kamu hijrah cuma ingin mndapatkan yang baik dengan modal dalil yang baik akan di satukan dengan yang baik hmbingung deh sama orang yang sepertinya tidak happy melihat orang lain merubah dirinya untuk mnjadi lebih baik ",4,0,45,258,0
265,0,"ada orang yang niat banget bikin akun gaib cuma buat memaki dan memarahi orang lain marah kok melalui akun gaib ",2,2,23,114,0
266,1,"armyaku mau bilang aku sayang kalian emotxtangis sayang bts juga ",67,0,11,77,11
267,0," ï ½ _ _ kondekeong jauh mbak dari kantorku fu ",0,1,19,63,0
268,0,"kya kejauhan turunya gara-gara gelap jadinya tidak kelihatan _ ",0,0,10,60,0
269,0,"tidak bisa tidur males bongkarin tidur pakai jeans berharap segera pagi pagi tiba langsung naik bus pertama yang lewat depan kos dengan koper-koperku sampai malang dengan harus menangis takkusangka ada travel agent yang sedemikian busyuuk ",6,1,43,221,0
270,1,"semangat iya buat yang lembur jame emotxsenyum ",0,0,7,37,0
271,1,"muka w mang tidak indah tapi at least w bisa jalan ke tempat yang indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bali indonesia url ",4,0,33,164,0
272,0,"di dm marco simic pakai kata kata senonoh marah tapi aku ngedm sudah lama minta kenalan saja gapernah dibalas aduh mbak via vallen mah begitu orangnya emotxtangis ",7,0,28,151,0
273,0,"bila caring biar betul-betul dengan niat ikhlas bukan dengan harapan orang itu akn mlkkukan pkr yang sama trhdap kita kesudahannya sangat menyakitkan bila seperti x diharapkan ",3,0,30,168,0
274,1,"alah gede rasa saja kamu _ barusan dapat senyumnya dari jarak meter saya lemas nanti malam ketemu lagi iya nc ",0,0,22,105,0
275,0,"baru-baru pakai kacamata itu pusing iya ï ï ï ",0,0,7,44,0
276,1,"wow jeje keren sekali ï ½ï â ",0,0,10,33,0
277,1,"lembar roti gandum dan segelas kakak perempuan hangat alhamdulilah kenyang emotxsenyum ",0,0,11,65,0
278,1," username kepoin artis masa kini emotxtawa alhamdulillah sehat 2 sibuk ma anak satu sibuk ma suami satu sibuk mau nikah rosa sibuk koreanan emotxtawa ",2,0,33,148,0
279,1,"enak dong enak itu p hapy lunch late ",0,0,8,36,0
280,0,"nah ini yang menunggu anak anteng dengan kesabaran seluas samudra terus bapaknya dateng-dateng bikin anak menangis hmkuingin marah melampiaskan ",2,0,22,135,0
281,0,"sat lagi telepon an dan cerita panjang lebar dan trnyta orang yang di telepon itu ketiduran rasanya itu ",0,0,18,104,0
282,0,"oke lanjut siap bukber sama tmn kampus ke rumah tmn katanya dekat tapi untung w puasa jadi sabar muacet poldimana sampai rumah teman baru cuma ada w 1 orang ",2,1,38,162,0
283,0,"gub sebelum username jauh lebih kaco dan tidak manusiawi mknya pantes dapat pengharhaan 3 tahun di penjara itu bukti username url ",2,1,31,136,0
284,0,"jangan kecewa dulu deh tentang stadium tour nya id belum semua jadwal di tampilin so semoga indonesia masuk ",0,1,19,108,0
285,1,"tidak bisa dideskripsikan lah pokoknya bagaikan kasih sayang ibu ke anak anaknya padahal saya belum punya anak belum nikah juga si pacar saja juga gada pokoknya sayang anak anakku semua ",0,0,33,184,0
